Project name;Repository name;Branch;File extension;Count
cseg;cseg-seguros-sinistro-bff;staging;.sln;1
cseg;cseg-seguros-sinistro-bff;staging;.md;1
cseg;cseg-seguros-sinistro-bff;staging;.yml;1
cseg;cseg-seguros-sinistro-bff;staging;.yaml;1
cseg;cseg-sincronizacao-legado-consumer;main;.csproj;7
cseg;cseg-sincronizacao-legado-consumer;main;.cs;162
cseg;cseg-sincronizacao-legado-consumer;main;.json;2
cseg;cseg-sincronizacao-legado-consumer;main;.sln;1
cseg;cseg-sincronizacao-legado-consumer;main;.md;1
cseg;cseg-sincronizacao-legado-consumer;main;.yml;1
cseg;cseg-sincronizacao-legado-consumer;sincronizacao-legado-estorno-cancelamento;.csproj;7
cseg;cseg-sincronizacao-legado-consumer;sincronizacao-legado-estorno-cancelamento;.cs;130
cseg;cseg-sincronizacao-legado-consumer;sincronizacao-legado-estorno-cancelamento;.json;2
cseg;cseg-sincronizacao-legado-consumer;sincronizacao-legado-estorno-cancelamento;.sln;1
cseg;cseg-sincronizacao-legado-consumer;sincronizacao-legado-estorno-cancelamento;.md;1
cseg;cseg-sincronizacao-legado-consumer;sincronizacao-legado-estorno-cancelamento;.yml;1
cseg;cseg-sincronizacao-legado-consumer;staging;.csproj;7
cseg;cseg-sincronizacao-legado-consumer;staging;.cs;162
cseg;cseg-sincronizacao-legado-consumer;staging;.json;2
cseg;cseg-sincronizacao-legado-consumer;staging;.sln;1
cseg;cseg-sincronizacao-legado-consumer;staging;.md;1
cseg;cseg-sincronizacao-legado-consumer;staging;.yml;1
cseg;cseg-sinistro-envio-consumer;develop;.csproj;7
cseg;cseg-sinistro-envio-consumer;develop;.cs;54
cseg;cseg-sinistro-envio-consumer;develop;.json;3
cseg;cseg-sinistro-envio-consumer;develop;.sln;1
cseg;cseg-sinistro-envio-consumer;develop;.md;1
cseg;cseg-sinistro-envio-consumer;develop;.yml;1
cseg;cseg-sinistro-envio-consumer;develop;.yaml;1
cseg;cseg-sinistro-envio-consumer;main;.csproj;7
cseg;cseg-sinistro-envio-consumer;main;.cs;54
cseg;cseg-sinistro-envio-consumer;main;.json;3
cseg;cseg-sinistro-envio-consumer;main;.sln;1
cseg;cseg-sinistro-envio-consumer;main;.md;1
cseg;cseg-sinistro-envio-consumer;main;.yml;1
cseg;cseg-sinistro-envio-consumer;main;.yaml;1
cseg;cseg-sinistro-envio-consumer;staging;.csproj;7
cseg;cseg-sinistro-envio-consumer;staging;.cs;54
cseg;cseg-sinistro-envio-consumer;staging;.json;3
cseg;cseg-sinistro-envio-consumer;staging;.sln;1
cseg;cseg-sinistro-envio-consumer;staging;.md;1
cseg;cseg-sinistro-envio-consumer;staging;.yml;1
cseg;cseg-sinistro-envio-consumer;staging;.yaml;1
csmg;csmg-backoffice-mfe-front;develop;.md;1
csmg;csmg-backoffice-mfe-front;develop;.yml;1
csmg;csmg-backoffice-mfe-front;main;.md;1
csmg;csmg-backoffice-mfe-front;main;.yml;1
csmg;csmg-backoffice-mfe-front;staging;.png;8
csmg;csmg-backoffice-mfe-front;staging;.dev;1
csmg;csmg-backoffice-mfe-front;staging;.production;1
csmg;csmg-backoffice-mfe-front;staging;.staging;1
csmg;csmg-backoffice-mfe-front;staging;.uat;1
csmg;csmg-backoffice-mfe-front;staging;.cjs;1
csmg;csmg-backoffice-mfe-front;staging;.json;4
csmg;csmg-backoffice-mfe-front;staging;.md;2
csmg;csmg-backoffice-mfe-front;staging;.tsx;35
csmg;csmg-backoffice-mfe-front;staging;.ts;86
csmg;csmg-backoffice-mfe-front;staging;.yml;1
csmg;csmg-backoffice-mfe-front;staging;.js;3
csmg;csmg-backoffice-mfe-front;staging;.html;1
csmg;csmg-backoffice-mfe-front;staging;.mjs;1
csmg;csmg-backoffice-mfe-front;staging;.css;2
csmg;csmg-backoffice-mfe-front;staging;.lock;1
csmg;csmg-extrato-eletronico-api;develop;.md;1
csmg;csmg-extrato-eletronico-api;develop;.yml;1
csmg;csmg-extrato-eletronico-api;develop;.yaml;1
csmg;csmg-extrato-eletronico-api;main;.md;1
csmg;csmg-extrato-eletronico-api;main;.yml;1
csmg;csmg-extrato-eletronico-api;main;.yaml;1
csmg;csmg-extrato-eletronico-api;staging;.csproj;9
csmg;csmg-extrato-eletronico-api;staging;.cs;147
csmg;csmg-extrato-eletronico-api;staging;.xml;1
csmg;csmg-extrato-eletronico-api;staging;.xsd;1
csmg;csmg-extrato-eletronico-api;staging;.css;1
csmg;csmg-extrato-eletronico-api;staging;.json;3
csmg;csmg-extrato-eletronico-api;staging;.sln;1
csmg;csmg-extrato-eletronico-api;staging;.md;1
csmg;csmg-extrato-eletronico-api;staging;.yml;1
csmg;csmg-extrato-eletronico-api;staging;.yaml;1
csmg;csmg-extrato-eletronico-cnab-batch;develop;.md;1
csmg;csmg-extrato-eletronico-cnab-batch;develop;.yml;1
csmg;csmg-extrato-eletronico-cnab-batch;develop;.yaml;1
csmg;csmg-extrato-eletronico-cnab-batch;main;.md;1
csmg;csmg-extrato-eletronico-cnab-batch;main;.yml;1
csmg;csmg-extrato-eletronico-cnab-batch;main;.yaml;1
csmg;csmg-extrato-eletronico-cnab-batch;staging;.md;1
csmg;csmg-extrato-eletronico-cnab-batch;staging;.yml;1
csmg;csmg-extrato-eletronico-cnab-batch;staging;.yaml;1
csmg;csmg-extrato-eletronico-recorrente-batch;develop;.md;1
csmg;csmg-extrato-eletronico-recorrente-batch;develop;.yml;1
csmg;csmg-extrato-eletronico-recorrente-batch;develop;.yaml;1
csmg;csmg-extrato-eletronico-recorrente-batch;main;.md;1
csmg;csmg-extrato-eletronico-recorrente-batch;main;.yml;1
csmg;csmg-extrato-eletronico-recorrente-batch;main;.yaml;1
csmg;csmg-extrato-eletronico-recorrente-batch;staging;.md;1
csmg;csmg-extrato-eletronico-recorrente-batch;staging;.yml;1
csmg;csmg-extrato-eletronico-recorrente-batch;staging;.yaml;1
csmg;csmg-extrato-eletronico-sobdemanda-batch;develop;.md;1
csmg;csmg-extrato-eletronico-sobdemanda-batch;develop;.yml;1
csmg;csmg-extrato-eletronico-sobdemanda-batch;develop;.yaml;1
csmg;csmg-extrato-eletronico-sobdemanda-batch;main;.md;1
csmg;csmg-extrato-eletronico-sobdemanda-batch;main;.yml;1
csmg;csmg-extrato-eletronico-sobdemanda-batch;main;.yaml;1
csmg;csmg-extrato-eletronico-sobdemanda-batch;staging;.md;1
csmg;csmg-extrato-eletronico-sobdemanda-batch;staging;.yml;1
csmg;csmg-extrato-eletronico-sobdemanda-batch;staging;.yaml;1
csmg;csmg-status-tarifa-extrato-eletronico-batch;develop;.md;1
csmg;csmg-status-tarifa-extrato-eletronico-batch;develop;.yml;1
csmg;csmg-status-tarifa-extrato-eletronico-batch;develop;.yaml;1
csmg;csmg-status-tarifa-extrato-eletronico-batch;main;.md;1
csmg;csmg-status-tarifa-extrato-eletronico-batch;main;.yml;1
csmg;csmg-status-tarifa-extrato-eletronico-batch;main;.yaml;1
csmg;csmg-status-tarifa-extrato-eletronico-batch;staging;.md;1
csmg;csmg-status-tarifa-extrato-eletronico-batch;staging;.yml;1
csmg;csmg-status-tarifa-extrato-eletronico-batch;staging;.yaml;1
csmg;csmg-tarifa-extrato-eletonico-batch;develop;.md;1
csmg;csmg-tarifa-extrato-eletonico-batch;develop;.yml;1
csmg;csmg-tarifa-extrato-eletonico-batch;develop;.yaml;1
csmg;csmg-tarifa-extrato-eletonico-batch;main;.md;1
csmg;csmg-tarifa-extrato-eletonico-batch;main;.yml;1
csmg;csmg-tarifa-extrato-eletonico-batch;main;.yaml;1
csmg;csmg-tarifa-extrato-eletonico-batch;staging;.md;1
csmg;csmg-tarifa-extrato-eletonico-batch;staging;.yml;1
csmg;csmg-tarifa-extrato-eletonico-batch;staging;.yaml;1
ctac;ctac-conciliacao-cobranca-batch;develop;.md;1
ctac;ctac-conciliacao-cobranca-batch;develop;.yml;1
ctac;ctac-conciliacao-cobranca-batch;develop;.yaml;1
ctac;ctac-conciliacao-cobranca-batch;main;.md;1
ctac;ctac-conciliacao-cobranca-batch;main;.yml;1
ctac;ctac-conciliacao-cobranca-batch;main;.yaml;1
ctac;ctac-conciliacao-cobranca-batch;staging;.md;1
ctac;ctac-conciliacao-cobranca-batch;staging;.yml;1
ctac;ctac-conciliacao-cobranca-batch;staging;.yaml;1
ctac;ctac-controle-cobranca-taxas-api;LimpandoRepo;.csproj;13
ctac;ctac-controle-cobranca-taxas-api;LimpandoRepo;.cs;58
ctac;ctac-controle-cobranca-taxas-api;LimpandoRepo;.xml;1
ctac;ctac-controle-cobranca-taxas-api;LimpandoRepo;.xsd;1
ctac;ctac-controle-cobranca-taxas-api;LimpandoRepo;.css;1
ctac;ctac-controle-cobranca-taxas-api;LimpandoRepo;.json;3
ctac;ctac-controle-cobranca-taxas-api;LimpandoRepo;.sln;1
ctac;ctac-controle-cobranca-taxas-api;LimpandoRepo;.md;1
ctac;ctac-controle-cobranca-taxas-api;LimpandoRepo;.yml;1
ctac;ctac-controle-cobranca-taxas-api;LimpandoRepo;.yaml;1
ctac;ctac-controle-cobranca-taxas-api;develop;.md;1
ctac;ctac-controle-cobranca-taxas-api;develop;.yml;1
ctac;ctac-controle-cobranca-taxas-api;develop;.yaml;1
ctac;ctac-controle-cobranca-taxas-api;main;.md;1
ctac;ctac-controle-cobranca-taxas-api;main;.yml;1
ctac;ctac-controle-cobranca-taxas-api;main;.yaml;1
ctac;ctac-controle-cobranca-taxas-api;staging;.md;1
ctac;ctac-controle-cobranca-taxas-api;staging;.yml;1
ctac;ctac-controle-cobranca-taxas-api;staging;.yaml;1
ctqa;ctqa-automacao-qa;main;.md;1
ctqa;ctqa-automacao-qa;main;.js;8
ctqa;ctqa-automacao-qa;main;.json;4
ctqa;ctqa-automacao-qa;staging;.md;1
ctqa;ctqa-automacao-qa-mobile;main;.md;1
ctqa;ctqa-automacao-qa-mobile;staging;.md;1
ctqa;ctqa-automacao-qa-web;main;.md;1
ctqa;ctqa-automacao-qa-web;main;.js;5
ctqa;ctqa-automacao-qa-web;main;.json;3
ctqa;ctqa-automacao-qa-web;staging;.md;1
ctqa;ctqa-automacao-rpa-qa;develop;.md;1
ctqa;ctqa-automacao-rpa-qa;develop;.py;19
ctqa;ctqa-automacao-rpa-qa;develop;.js;1
ctqa;ctqa-automacao-rpa-qa;develop;.png;1
ctqa;ctqa-automacao-rpa-qa;develop;.pem;1
ctqa;ctqa-automacao-rpa-qa;develop;.txt;1
ctqa;ctqa-automacao-rpa-qa;main;.md;1
ctqa;ctqa-automacao-rpa-qa;staging;.md;1
ctqa;ctqa-gerador-massa-api;main;.md;1
ctqa;ctqa-gerador-massa-api;main;.yml;1
ctqa;ctqa-gerador-massa-api;staging;.md;1
ctqa;ctqa-gerador-massa-api;staging;.yml;1
ctqa;ctqa-gerador-massa-front;main;.md;1
ctqa;ctqa-gerador-massa-front;main;.yml;1
ctqa;ctqa-gerador-massa-front;staging;.md;1
ctqa;ctqa-gerador-massa-front;staging;.yml;1
ctqa;ctqa-performance-qa;main;.md;1
ctqa;ctqa-performance-qa;staging;.md;1
ctqa;ctqa-processa-retorno-hook;develop;.md;1
ctqa;ctqa-processa-retorno-hook;main;.csproj;6
ctqa;ctqa-processa-retorno-hook;main;.cs;13
ctqa;ctqa-processa-retorno-hook;main;.xml;1
ctqa;ctqa-processa-retorno-hook;main;.xsd;1
ctqa;ctqa-processa-retorno-hook;main;.css;1
ctqa;ctqa-processa-retorno-hook;main;.json;2
ctqa;ctqa-processa-retorno-hook;main;.sln;1
ctqa;ctqa-processa-retorno-hook;main;.md;1
ctqa;ctqa-processa-retorno-hook;main;.yml;1
ctqa;ctqa-processa-retorno-hook;staging;.csproj;6
ctqa;ctqa-processa-retorno-hook;staging;.cs;13
ctqa;ctqa-processa-retorno-hook;staging;.xml;1
ctqa;ctqa-processa-retorno-hook;staging;.xsd;1
ctqa;ctqa-processa-retorno-hook;staging;.css;1
ctqa;ctqa-processa-retorno-hook;staging;.json;2
ctqa;ctqa-processa-retorno-hook;staging;.sln;1
ctqa;ctqa-processa-retorno-hook;staging;.md;1
ctqa;ctqa-processa-retorno-hook;staging;.yml;1
data;data-calendarios-consulta;main;.csproj;8
data;data-calendarios-consulta;main;.cs;66
data;data-calendarios-consulta;main;.css;1
data;data-calendarios-consulta;main;.pubxml;1
data;data-calendarios-consulta;main;.json;3
data;data-calendarios-consulta;main;.sln;1
data;data-calendarios-consulta;main;.md;1
data;data-calendarios-consulta;main;.yml;1
data;data-calendarios-consulta;staging;.csproj;8
data;data-calendarios-consulta;staging;.cs;68
data;data-calendarios-consulta;staging;.css;1
data;data-calendarios-consulta;staging;.pubxml;1
data;data-calendarios-consulta;staging;.json;3
data;data-calendarios-consulta;staging;.sln;1
data;data-calendarios-consulta;staging;.md;1
data;data-calendarios-consulta;staging;.yml;1
dccp;dccp-consulta-usuarios-mt-api;branchpublicacao;.cs;95
dccp;dccp-consulta-usuarios-mt-api;branchpublicacao;.csproj;7
dccp;dccp-consulta-usuarios-mt-api;branchpublicacao;.xml;1
dccp;dccp-consulta-usuarios-mt-api;branchpublicacao;.xsd;1
dccp;dccp-consulta-usuarios-mt-api;branchpublicacao;.css;1
dccp;dccp-consulta-usuarios-mt-api;branchpublicacao;.json;3
dccp;dccp-consulta-usuarios-mt-api;branchpublicacao;.sln;1
dccp;dccp-consulta-usuarios-mt-api;branchpublicacao;.md;1
dccp;dccp-consulta-usuarios-mt-api;branchpublicacao;.yml;1
dccp;dccp-consulta-usuarios-mt-api;main;.cs;93
dccp;dccp-consulta-usuarios-mt-api;main;.csproj;7
dccp;dccp-consulta-usuarios-mt-api;main;.xml;1
dccp;dccp-consulta-usuarios-mt-api;main;.xsd;1
dccp;dccp-consulta-usuarios-mt-api;main;.css;1
dccp;dccp-consulta-usuarios-mt-api;main;.json;3
dccp;dccp-consulta-usuarios-mt-api;main;.sln;1
dccp;dccp-consulta-usuarios-mt-api;main;.md;1
dccp;dccp-consulta-usuarios-mt-api;main;.yml;1
dccp;dccp-consulta-usuarios-mt-api;staging;.cs;95
dccp;dccp-consulta-usuarios-mt-api;staging;.csproj;7
dccp;dccp-consulta-usuarios-mt-api;staging;.xml;1
dccp;dccp-consulta-usuarios-mt-api;staging;.xsd;1
dccp;dccp-consulta-usuarios-mt-api;staging;.css;1
dccp;dccp-consulta-usuarios-mt-api;staging;.json;3
dccp;dccp-consulta-usuarios-mt-api;staging;.sln;1
dccp;dccp-consulta-usuarios-mt-api;staging;.md;1
dccp;dccp-consulta-usuarios-mt-api;staging;.yml;1
deba;deba-automacao-qa;develop;.md;1
deba;deba-automacao-qa;main;.md;1
deba;deba-automacao-qa;staging;.md;1
deba;deba-debito-automatico-async;develop;.sln;1
deba;deba-debito-automatico-async;develop;.md;1
deba;deba-debito-automatico-async;develop;.yml;1
deba;deba-debito-automatico-async;develop;.csproj;9
deba;deba-debito-automatico-async;develop;.cs;75
deba;deba-debito-automatico-async;develop;.json;2
deba;deba-debito-automatico-async;main;.csproj;9
deba;deba-debito-automatico-async;main;.cs;86
deba;deba-debito-automatico-async;main;.json;2
deba;deba-debito-automatico-async;main;.sln;1
deba;deba-debito-automatico-async;main;.md;1
deba;deba-debito-automatico-async;main;.yml;1
deba;deba-debito-automatico-async;staging;.csproj;9
deba;deba-debito-automatico-async;staging;.cs;86
deba;deba-debito-automatico-async;staging;.json;2
deba;deba-debito-automatico-async;staging;.sln;1
deba;deba-debito-automatico-async;staging;.md;1
deba;deba-debito-automatico-async;staging;.yml;1
deba;deba-debito-automatico-async;staging-revert-from-main;.csproj;9
deba;deba-debito-automatico-async;staging-revert-from-main;.cs;85
deba;deba-debito-automatico-async;staging-revert-from-main;.json;2
deba;deba-debito-automatico-async;staging-revert-from-main;.sln;1
deba;deba-debito-automatico-async;staging-revert-from-main;.md;1
deba;deba-debito-automatico-async;staging-revert-from-main;.yml;1
deba;deba-debito-automatico-async;stagingToMaster;.csproj;9
deba;deba-debito-automatico-async;stagingToMaster;.cs;85
deba;deba-debito-automatico-async;stagingToMaster;.json;2
deba;deba-debito-automatico-async;stagingToMaster;.sln;1
deba;deba-debito-automatico-async;stagingToMaster;.md;1
deba;deba-debito-automatico-async;stagingToMaster;.yml;1
deba;deba-debito-automatico-contas-consumo-api;main;.md;1
deba;deba-debito-automatico-contas-consumo-api;staging;.csproj;8
deba;deba-debito-automatico-contas-consumo-api;staging;.cs;149
deba;deba-debito-automatico-contas-consumo-api;staging;.xml;1
deba;deba-debito-automatico-contas-consumo-api;staging;.xsd;1
deba;deba-debito-automatico-contas-consumo-api;staging;.css;1
deba;deba-debito-automatico-contas-consumo-api;staging;.json;3
deba;deba-debito-automatico-contas-consumo-api;staging;.sln;1
deba;deba-debito-automatico-contas-consumo-api;staging;.md;1
deba;deba-debito-automatico-contas-consumo-api;staging;.yml;1
deba;deba-performance-qa;develop;.md;1
deba;deba-performance-qa;main;.md;1
deba;deba-performance-qa;staging;.md;1
deba;deba-processar-adesao-consumer;main;.md;1
deba;deba-processar-adesao-consumer;staging;.csproj;11
deba;deba-processar-adesao-consumer;staging;.cs;67
deba;deba-processar-adesao-consumer;staging;.resx;1
deba;deba-processar-adesao-consumer;staging;.json;2
deba;deba-processar-adesao-consumer;staging;.sln;1
deba;deba-processar-adesao-consumer;staging;.md;1
deba;deba-processar-adesao-consumer;staging;.yml;1
deba;deba-processar-agendamento-batch;develop;.csproj;7
deba;deba-processar-agendamento-batch;develop;.cs;51
deba;deba-processar-agendamento-batch;develop;.json;3
deba;deba-processar-agendamento-batch;develop;.sln;1
deba;deba-processar-agendamento-batch;develop;.md;2
deba;deba-processar-agendamento-batch;develop;.yml;1
deba;deba-processar-agendamento-batch;develop;.yaml;1
deba;deba-processar-agendamento-batch;main;.md;1
deba;deba-processar-agendamento-batch;main;.yml;1
deba;deba-processar-agendamento-batch;main;.yaml;1
deba;deba-processar-agendamento-batch;staging;.csproj;7
deba;deba-processar-agendamento-batch;staging;.cs;51
deba;deba-processar-agendamento-batch;staging;.json;3
deba;deba-processar-agendamento-batch;staging;.sln;1
deba;deba-processar-agendamento-batch;staging;.md;2
deba;deba-processar-agendamento-batch;staging;.yml;1
deba;deba-processar-agendamento-batch;staging;.yaml;1
deba;deba-processar-cancelamento-consumer;develop;.csproj;7
deba;deba-processar-cancelamento-consumer;develop;.cs;48
deba;deba-processar-cancelamento-consumer;develop;.json;2
deba;deba-processar-cancelamento-consumer;develop;.sln;1
deba;deba-processar-cancelamento-consumer;develop;.md;1
deba;deba-processar-cancelamento-consumer;develop;.yml;1
deba;deba-processar-cancelamento-consumer;main;.md;1
deba;deba-processar-cancelamento-consumer;staging;.csproj;7
deba;deba-processar-cancelamento-consumer;staging;.cs;48
deba;deba-processar-cancelamento-consumer;staging;.json;2
deba;deba-processar-cancelamento-consumer;staging;.sln;1
deba;deba-processar-cancelamento-consumer;staging;.md;1
deba;deba-processar-cancelamento-consumer;staging;.yml;1
deba;deba-processar-conciliacao-pagamento-batch;develop;.md;1
deba;deba-processar-conciliacao-pagamento-batch;develop;.yml;1
deba;deba-processar-conciliacao-pagamento-batch;develop;.yaml;1
deba;deba-processar-conciliacao-pagamento-batch;main;.md;1
deba;deba-processar-conciliacao-pagamento-batch;main;.yml;1
deba;deba-processar-conciliacao-pagamento-batch;main;.yaml;1
deba;deba-processar-conciliacao-pagamento-batch;staging;.csproj;15
deba;deba-processar-conciliacao-pagamento-batch;staging;.cs;56
deba;deba-processar-conciliacao-pagamento-batch;staging;.json;3
deba;deba-processar-conciliacao-pagamento-batch;staging;.sln;1
deba;deba-processar-conciliacao-pagamento-batch;staging;.md;2
deba;deba-processar-conciliacao-pagamento-batch;staging;.yml;1
deba;deba-processar-conciliacao-pagamento-batch;staging;.yaml;1
deba;deba-processar-conciliacao-retorno-liquidacao-batch;develop;.csproj;7
deba;deba-processar-conciliacao-retorno-liquidacao-batch;develop;.cs;34
deba;deba-processar-conciliacao-retorno-liquidacao-batch;develop;.json;3
deba;deba-processar-conciliacao-retorno-liquidacao-batch;develop;.sln;1
deba;deba-processar-conciliacao-retorno-liquidacao-batch;develop;.md;1
deba;deba-processar-conciliacao-retorno-liquidacao-batch;develop;.yml;1
deba;deba-processar-conciliacao-retorno-liquidacao-batch;develop;.yaml;1
deba;deba-processar-conciliacao-retorno-liquidacao-batch;main;.md;1
deba;deba-processar-conciliacao-retorno-liquidacao-batch;main;.yml;1
deba;deba-processar-conciliacao-retorno-liquidacao-batch;main;.yaml;1
deba;deba-processar-conciliacao-retorno-liquidacao-batch;staging;.csproj;7
deba;deba-processar-conciliacao-retorno-liquidacao-batch;staging;.cs;34
deba;deba-processar-conciliacao-retorno-liquidacao-batch;staging;.json;3
deba;deba-processar-conciliacao-retorno-liquidacao-batch;staging;.sln;1
deba;deba-processar-conciliacao-retorno-liquidacao-batch;staging;.md;1
deba;deba-processar-conciliacao-retorno-liquidacao-batch;staging;.yml;1
deba;deba-processar-conciliacao-retorno-liquidacao-batch;staging;.yaml;1
deba;deba-processar-repasse-financeiro-batch;develop;.csproj;9
deba;deba-processar-repasse-financeiro-batch;develop;.cs;57
deba;deba-processar-repasse-financeiro-batch;develop;.json;3
deba;deba-processar-repasse-financeiro-batch;develop;.sln;1
deba;deba-processar-repasse-financeiro-batch;develop;.md;2
deba;deba-processar-repasse-financeiro-batch;develop;.yml;1
deba;deba-processar-repasse-financeiro-batch;develop;.yaml;1
deba;deba-processar-repasse-financeiro-batch;main;.md;1
deba;deba-processar-repasse-financeiro-batch;main;.yml;1
deba;deba-processar-repasse-financeiro-batch;main;.yaml;1
deba;deba-processar-repasse-financeiro-batch;staging;.md;1
deba;deba-processar-repasse-financeiro-batch;staging;.yml;1
deba;deba-processar-repasse-financeiro-batch;staging;.yaml;1
deba;deba-processar-repasse-financeiro-service;main;.md;1
deba;deba-processar-repasse-financeiro-service;staging;.md;1
deba;deba-processar-resposta-motor-lancamento-consumer;main;.md;1
deba;deba-processar-resposta-motor-lancamento-consumer;staging;.csproj;7
deba;deba-processar-resposta-motor-lancamento-consumer;staging;.cs;54
deba;deba-processar-resposta-motor-lancamento-consumer;staging;.json;2
deba;deba-processar-resposta-motor-lancamento-consumer;staging;.sln;1
deba;deba-processar-resposta-motor-lancamento-consumer;staging;.md;1
deba;deba-processar-resposta-motor-lancamento-consumer;staging;.yml;1
deba;deba-reprocessar-adesao-service;develop;.csproj;6
deba;deba-reprocessar-adesao-service;develop;.cs;21
deba;deba-reprocessar-adesao-service;develop;.json;3
deba;deba-reprocessar-adesao-service;develop;.sln;1
deba;deba-reprocessar-adesao-service;develop;.md;1
deba;deba-reprocessar-adesao-service;develop;.txt;2
deba;deba-reprocessar-adesao-service;develop;.yml;1
deba;deba-reprocessar-adesao-service;main;.md;1
deba;deba-reprocessar-adesao-service;staging;.csproj;7
deba;deba-reprocessar-adesao-service;staging;.cs;38
deba;deba-reprocessar-adesao-service;staging;.json;3
deba;deba-reprocessar-adesao-service;staging;.sln;1
deba;deba-reprocessar-adesao-service;staging;.md;1
deba;deba-reprocessar-adesao-service;staging;.yml;1
deba;deba-reprocessar-cancelamento-service;develop;.csproj;5
deba;deba-reprocessar-cancelamento-service;develop;.cs;19
deba;deba-reprocessar-cancelamento-service;develop;.json;2
deba;deba-reprocessar-cancelamento-service;develop;.sln;1
deba;deba-reprocessar-cancelamento-service;develop;.md;1
deba;deba-reprocessar-cancelamento-service;develop;.txt;2
deba;deba-reprocessar-cancelamento-service;develop;.yml;1
deba;deba-reprocessar-cancelamento-service;main;.md;1
deba;deba-reprocessar-cancelamento-service;staging;.md;1
deba;deba-retentativa-debito-automatico;develop;.md;1
deba;deba-retentativa-debito-automatico;develop;.yml;1
deba;deba-retentativa-debito-automatico;main;.csproj;7
deba;deba-retentativa-debito-automatico;main;.cs;33
deba;deba-retentativa-debito-automatico;main;.sql;1
deba;deba-retentativa-debito-automatico;main;.css;1
deba;deba-retentativa-debito-automatico;main;.json;3
deba;deba-retentativa-debito-automatico;main;.sln;1
deba;deba-retentativa-debito-automatico;main;.md;1
deba;deba-retentativa-debito-automatico;main;.yml;1
deba;deba-retentativa-debito-automatico;mergeStagingToMain;.csproj;8
deba;deba-retentativa-debito-automatico;mergeStagingToMain;.cs;63
deba;deba-retentativa-debito-automatico;mergeStagingToMain;.sql;1
deba;deba-retentativa-debito-automatico;mergeStagingToMain;.css;1
deba;deba-retentativa-debito-automatico;mergeStagingToMain;.json;3
deba;deba-retentativa-debito-automatico;mergeStagingToMain;.sln;1
deba;deba-retentativa-debito-automatico;mergeStagingToMain;.md;1
deba;deba-retentativa-debito-automatico;mergeStagingToMain;.yml;1
deba;deba-retentativa-debito-automatico;staging;.csproj;7
deba;deba-retentativa-debito-automatico;staging;.cs;33
deba;deba-retentativa-debito-automatico;staging;.sql;1
deba;deba-retentativa-debito-automatico;staging;.css;1
deba;deba-retentativa-debito-automatico;staging;.json;3
deba;deba-retentativa-debito-automatico;staging;.sln;1
deba;deba-retentativa-debito-automatico;staging;.md;1
deba;deba-retentativa-debito-automatico;staging;.yml;1
deba;deba-retentativa-debito-automatico;staging-to-main;.csproj;7
deba;deba-retentativa-debito-automatico;staging-to-main;.cs;55
deba;deba-retentativa-debito-automatico;staging-to-main;.sql;1
deba;deba-retentativa-debito-automatico;staging-to-main;.css;1
deba;deba-retentativa-debito-automatico;staging-to-main;.json;3
deba;deba-retentativa-debito-automatico;staging-to-main;.sln;1
deba;deba-retentativa-debito-automatico;staging-to-main;.md;1
deba;deba-retentativa-debito-automatico;staging-to-main;.yml;1
deba;deba-retentativa-debito-automatico-consumer;main;.csproj;6
deba;deba-retentativa-debito-automatico-consumer;main;.cs;33
deba;deba-retentativa-debito-automatico-consumer;main;.sql;1
deba;deba-retentativa-debito-automatico-consumer;main;.json;2
deba;deba-retentativa-debito-automatico-consumer;main;.sln;1
deba;deba-retentativa-debito-automatico-consumer;main;.md;1
deba;deba-retentativa-debito-automatico-consumer;main;.yml;1
deba;deba-retentativa-debito-automatico-consumer;staging;.csproj;6
deba;deba-retentativa-debito-automatico-consumer;staging;.cs;33
deba;deba-retentativa-debito-automatico-consumer;staging;.sql;1
deba;deba-retentativa-debito-automatico-consumer;staging;.json;2
deba;deba-retentativa-debito-automatico-consumer;staging;.sln;1
deba;deba-retentativa-debito-automatico-consumer;staging;.md;1
deba;deba-retentativa-debito-automatico-consumer;staging;.yml;1
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main;.csproj;5
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main;.cs;31
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main;.sql;1
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main;.json;2
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main;.sln;1
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main;.md;1
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main;.yml;1
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main2;.csproj;5
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main2;.cs;31
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main2;.sql;1
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main2;.json;2
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main2;.sln;1
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main2;.md;1
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-main2;.yml;1
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-mainv3;.csproj;5
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-mainv3;.cs;31
deba;deba-retentativa-debito-automatico-consumer;staging-revert-from-mainv3;.sql;1
