Project name;Repository name;File extension
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP006;.user
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP006;.vb
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP006;.gif
BMG.Digital;BMG.Digital.GeradorMassaWeb;.json
BMG.Digital;BMG.Digital.GeradorMassaWeb;.js
BMG.Digital;BMG.Digital.GeradorMassaWeb;.svg
BMG.Digital;BMG.Digital.GeradorMassaWeb;.png
BMG.Digital;BMG.Digital.GeradorMassaWeb;.html
BMG.Digital;BMG.Digital.GeradorMassaWeb;.jsx
BMG.Digital;BMG.Digital.GeradorMassaWeb;.md
BMG.Digital;BMG.Digital.GeradorMassaWeb;.txt
BMG.Digital;BMG.Digital.GeradorMassaWeb;.mp3
BMG.Corporativo.Cobranca;BMG.NovaCobranca.Backend;.settings
BMG.Corporativo.Cobranca;BMG.NovaCobranca.Backend;.csproj
BMG.Corporativo.Cobranca;BMG.NovaCobranca.Backend;.config
BMG.Corporativo.Cobranca;BMG.NovaCobranca.Backend;.wsdl
BMG.Corporativo.Cobranca;BMG.NovaCobranca.Backend;.user
BMG.Corporativo.Cobranca;BMG.NovaCobranca.Backend;.map
BMG.Corporativo.Cobranca;BMG.NovaCobranca.Backend;.sln
BMG.Corporativo.Cobranca;BMG.NovaCobranca.Backend;.cs
BMG.Money;bmgmoney.gcp.ecommerce;.jasper
BMG.Money;bmgmoney.gcp.ecommerce;.svg
BMG.Money;bmgmoney.gcp.ecommerce;.json
BMG.Money;bmgmoney.gcp.ecommerce;.scss
BMG.Money;bmgmoney.gcp.ecommerce;.png
BMG.Money;bmgmoney.gcp.ecommerce;.xap
BMG.Money;bmgmoney.gcp.ecommerce;.template
BMG.Money;bmgmoney.gcp.ecommerce;.psd
BMG.Money;bmgmoney.gcp.ecommerce;.eot
BMG.Money;bmgmoney.gcp.ecommerce;.woff
BMG.Money;bmgmoney.gcp.ecommerce;.woff2
BMG.Money;bmgmoney.gcp.ecommerce;.jpg
BMG.Money;bmgmoney.gcp.ecommerce;.ttf
BMG.Money;bmgmoney.gcp.ecommerce;.jsp
BMG.Money;bmgmoney.gcp.ecommerce;.html
BMG.Money;bmgmoney.gcp.ecommerce;.md
BMG.Money;bmgmoney.gcp.ecommerce;.css
BMG.Money;bmgmoney.gcp.ecommerce;.swf
BMG.Money;bmgmoney.gcp.ecommerce;.jrxml
BMG.Money;bmgmoney.gcp.ecommerce;.cmd
BMG.Money;bmgmoney.gcp.ecommerce;.js
BMG.Money;bmgmoney.gcp.ecommerce;.yaml
BMG.Money;bmgmoney.gcp.ecommerce;.txt
BMG.Money;bmgmoney.gcp.ecommerce;.otf
BMG.Money;bmgmoney.gcp.ecommerce;.less
BMG.Money;bmgmoney.gcp.ecommerce;.tag
BMG.Money;bmgmoney.gcp.ecommerce;.java
BMG.Money;bmgmoney.gcp.ecommerce;.sh
BMG.Money;bmgmoney.gcp.ecommerce;.ico
BMG.Money;bmgmoney.gcp.ecommerce;.map
BMG.Money;bmgmoney.gcp.ecommerce;.xml
BMG.Money;bmgmoney.gcp.ecommerce;.launch
BMG.Money;bmgmoney.gcp.ecommerce;.properties
BMG.Money;bmgmoney.gcp.ecommerce;.gif
BMG.Digital;BMG.Digital.Produtos.Financeiros.Backoffice.Api;.json
BMG.Digital;BMG.Digital.Produtos.Financeiros.Backoffice.Api;.js
BMG.Digital;BMG.Digital.Produtos.Financeiros.Backoffice.Api;.md
BMG.Digital;BMG.Digital.Produtos.Financeiros.Backoffice.Api;.ts
BMG.Ativos;BMG.Ativos.HierarquiaOperacional-HOP11-Back_Interno;.json
BMG.Ativos;BMG.Ativos.HierarquiaOperacional-HOP11-Back_Interno;.resx
BMG.Ativos;BMG.Ativos.HierarquiaOperacional-HOP11-Back_Interno;.csproj
BMG.Ativos;BMG.Ativos.HierarquiaOperacional-HOP11-Back_Interno;.html
BMG.Ativos;BMG.Ativos.HierarquiaOperacional-HOP11-Back_Interno;.sln
BMG.Ativos;BMG.Ativos.HierarquiaOperacional-HOP11-Back_Interno;.sql
BMG.Ativos;BMG.Ativos.HierarquiaOperacional-HOP11-Back_Interno;.cs
BMG.Ativos;BMG.Ativos.HierarquiaOperacional-HOP11-Back_Interno;.yml
BMG.Corporativos;BMG.Corporativos.GestaoClientes.GCP022;.json
BMG.Corporativos;BMG.Corporativos.GestaoClientes.GCP022;.docx
BMG.Corporativos;BMG.Corporativos.GestaoClientes.GCP022;.csproj
BMG.Corporativos;BMG.Corporativos.GestaoClientes.GCP022;.md
BMG.Corporativos;BMG.Corporativos.GestaoClientes.GCP022;.sln
BMG.Corporativos;BMG.Corporativos.GestaoClientes.GCP022;.exe
BMG.Corporativos;BMG.Corporativos.GestaoClientes.GCP022;.cs
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP071;.cs
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP071;.sln
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP071;.csproj
BMG.Money;bmgmoney.functions.employment_verification;.json
BMG.Money;bmgmoney.functions.employment_verification;.js
BMG.Money;bmgmoney.functions.employment_verification;.md
BMG.Corporativo.CobrancaEmAtraso;BMG.novo.RPP005-jobs;.json
BMG.Corporativo.CobrancaEmAtraso;BMG.novo.RPP005-jobs;.js
BMG.Corporativo.CobrancaEmAtraso;BMG.novo.RPP005-jobs;.md
BMG.Corporativo.CobrancaEmAtraso;BMG.novo.RPP005-jobs;.ts
BMG.PlataformaPJ.WebMobile;BMG.PlataformaPJ.Neurotech;.json
BMG.PlataformaPJ.WebMobile;BMG.PlataformaPJ.Neurotech;.csproj
BMG.PlataformaPJ.WebMobile;BMG.PlataformaPJ.Neurotech;.md
BMG.PlataformaPJ.WebMobile;BMG.PlataformaPJ.Neurotech;.xml
BMG.PlataformaPJ.WebMobile;BMG.PlataformaPJ.Neurotech;.sln
BMG.PlataformaPJ.WebMobile;BMG.PlataformaPJ.Neurotech;.cs
BMG.PlataformaPJ.WebMobile;BMG.PlataformaPJ.Neurotech;.yml
BMG.Corporativo.Cobranca;BMG.Recupera.Interno.RPP005;.resx
BMG.Corporativo.Cobranca;BMG.Recupera.Interno.RPP005;.csproj
BMG.Corporativo.Cobranca;BMG.Recupera.Interno.RPP005;.asax
BMG.Corporativo.Cobranca;BMG.Recupera.Interno.RPP005;.html
BMG.Corporativo.Cobranca;BMG.Recupera.Interno.RPP005;.config
BMG.Corporativo.Cobranca;BMG.Recupera.Interno.RPP005;.pubxml
BMG.Corporativo.Cobranca;BMG.Recupera.Interno.RPP005;.user
BMG.Corporativo.Cobranca;BMG.Recupera.Interno.RPP005;.xml
BMG.Corporativo.Cobranca;BMG.Recupera.Interno.RPP005;.sln
BMG.Corporativo.Cobranca;BMG.Recupera.Interno.RPP005;.sql
BMG.Corporativo.Cobranca;BMG.Recupera.Interno.RPP005;.cs
BMG.Ativos;BMG.Ativos.BasesCorporativas.BGP001_Cargas_Gerenciais;.sql
BMG.PlataformaPJ.WebMobile;BMG.PlataformaPJ.Mock;.md
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.json
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.resx
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.myapp
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.settings
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.csproj
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.asmx
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.dll
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.txt
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.config
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.pubxml
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.vb
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.vbproj
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.sln
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.xml
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.nupkg
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.exe
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.cs
BMG.Bacen;BMG.Bacen.GeraArquivoFisicoJUD;.sqlite
BMG.Invest;BMG.Invest.Relatorios;.json
BMG.Invest;BMG.Invest.Relatorios;.csproj
BMG.Invest;BMG.Invest.Relatorios;.md
BMG.Invest;BMG.Invest.Relatorios;.sln
BMG.Invest;BMG.Invest.Relatorios;.sql
BMG.Invest;BMG.Invest.Relatorios;.cnf
BMG.Invest;BMG.Invest.Relatorios;.cs
BMG.Invest;BMG.Invest.Relatorios;.yml
BMG.Digital;BMG.Digital.Onboarding.ReservaContaMatera;.json
BMG.Digital;BMG.Digital.Onboarding.ReservaContaMatera;.csproj
BMG.Digital;BMG.Digital.Onboarding.ReservaContaMatera;.config
BMG.Digital;BMG.Digital.Onboarding.ReservaContaMatera;.pubxml
BMG.Digital;BMG.Digital.Onboarding.ReservaContaMatera;.sln
BMG.Digital;BMG.Digital.Onboarding.ReservaContaMatera;.bat
BMG.Digital;BMG.Digital.Onboarding.ReservaContaMatera;.cs
BMG.DevOps;BMG.DevOps.Integracao.MT;.jar
BMG.DevOps;BMG.DevOps.Integracao.MT;.md
BMG.Metabusca;BMG.Metabusca;.json
BMG.Metabusca;BMG.Metabusca;.rpt
BMG.Metabusca;BMG.Metabusca;.myapp
BMG.Metabusca;BMG.Metabusca;.htm
BMG.Metabusca;BMG.Metabusca;.png
BMG.Metabusca;BMG.Metabusca;.csproj
BMG.Metabusca;BMG.Metabusca;.asmx
BMG.Metabusca;BMG.Metabusca;.config
BMG.Metabusca;BMG.Metabusca;.ini
BMG.Metabusca;BMG.Metabusca;.datasource
BMG.Metabusca;BMG.Metabusca;.bat
BMG.Metabusca;BMG.Metabusca;.svcmap
BMG.Metabusca;BMG.Metabusca;.sln
BMG.Metabusca;BMG.Metabusca;.pkb
BMG.Metabusca;BMG.Metabusca;.asp
BMG.Metabusca;BMG.Metabusca;.jpg
BMG.Metabusca;BMG.Metabusca;.resx
BMG.Metabusca;BMG.Metabusca;.aspx
BMG.Metabusca;BMG.Metabusca;.docx
BMG.Metabusca;BMG.Metabusca;.html
BMG.Metabusca;BMG.Metabusca;.css
BMG.Metabusca;BMG.Metabusca;.xls
BMG.Metabusca;BMG.Metabusca;.vbproj
BMG.Metabusca;BMG.Metabusca;.master
BMG.Metabusca;BMG.Metabusca;.pptx
BMG.Metabusca;BMG.Metabusca;.htc
BMG.Metabusca;BMG.Metabusca;.xlsx
BMG.Metabusca;BMG.Metabusca;.pks
BMG.Metabusca;BMG.Metabusca;.ascx
BMG.Metabusca;BMG.Metabusca;.js
BMG.Metabusca;BMG.Metabusca;.manifest
BMG.Metabusca;BMG.Metabusca;.disco
BMG.Metabusca;BMG.Metabusca;.asax
BMG.Metabusca;BMG.Metabusca;.bmp
BMG.Metabusca;BMG.Metabusca;.txt
BMG.Metabusca;BMG.Metabusca;.pdf
BMG.Metabusca;BMG.Metabusca;.testsettings
BMG.Metabusca;BMG.Metabusca;.gif
BMG.Metabusca;BMG.Metabusca;.vspscc
BMG.Metabusca;BMG.Metabusca;.doc
BMG.Metabusca;BMG.Metabusca;.cs
BMG.Metabusca;BMG.Metabusca;.xss
BMG.Metabusca;BMG.Metabusca;.vsd
BMG.Metabusca;BMG.Metabusca;.svcinfo
BMG.Metabusca;BMG.Metabusca;.settings
BMG.Metabusca;BMG.Metabusca;.vssscc
BMG.Metabusca;BMG.Metabusca;.pfx
BMG.Metabusca;BMG.Metabusca;.wsdl
BMG.Metabusca;BMG.Metabusca;.ico
BMG.Metabusca;BMG.Metabusca;.xsd
BMG.Metabusca;BMG.Metabusca;.pubxml
BMG.Metabusca;BMG.Metabusca;.map
BMG.Metabusca;BMG.Metabusca;.user
BMG.Metabusca;BMG.Metabusca;.vb
BMG.Metabusca;BMG.Metabusca;.xml
BMG.Metabusca;BMG.Metabusca;.sql
BMG.Metabusca;BMG.Metabusca;.dll
BMG.Metabusca;BMG.Metabusca;.xsc
BMG.Ativos;BMG.Ativos.BasesCorporativas.ImpedidosOperar.BCP005_Banco_Dados;.sql
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.resx
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.js
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.disco
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.settings
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.csproj
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.png
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.md
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.config
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.wsdl
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.map
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.datasource
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.cs
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.IntegracaoManual;.manifest
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP050;.settings
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP050;.csproj
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP050;.config
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP050;.pfx
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP050;.user
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP050;.sln
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP050;.cs
BMG.Corporativo.Debito;BMG.Corporativo.Debito.GeradorLoteSolicitacaoDebitoSantander;.json
BMG.Corporativo.Debito;BMG.Corporativo.Debito.GeradorLoteSolicitacaoDebitoSantander;.csproj
BMG.Corporativo.Debito;BMG.Corporativo.Debito.GeradorLoteSolicitacaoDebitoSantander;.cache
BMG.Corporativo.Debito;BMG.Corporativo.Debito.GeradorLoteSolicitacaoDebitoSantander;.targets
BMG.Corporativo.Debito;BMG.Corporativo.Debito.GeradorLoteSolicitacaoDebitoSantander;.sln
BMG.Corporativo.Debito;BMG.Corporativo.Debito.GeradorLoteSolicitacaoDebitoSantander;.cs
BMG.Corporativo.Debito;BMG.Corporativo.Debito.GeradorLoteSolicitacaoDebitoSantander;.props
BMG.Invest;BMG.Invest.ImportacaoCrk;.json
BMG.Invest;BMG.Invest.ImportacaoCrk;.resx
BMG.Invest;BMG.Invest.ImportacaoCrk;.csproj
BMG.Invest;BMG.Invest.ImportacaoCrk;.md
BMG.Invest;BMG.Invest.ImportacaoCrk;.sln
BMG.Invest;BMG.Invest.ImportacaoCrk;.cs
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.myapp
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.config
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.cache
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.datasource
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.svcmap
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.sln
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.resx
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.md
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.vbproj
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.ide
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.manifest
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.resources
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.disco
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.txt
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.vspscc
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.exe
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.nupkg
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.svcinfo
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.settings
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.p7s
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.wsdl
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.ico
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.xsd
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.user
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.map
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.vb
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.xml
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.dll
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.copycomplete
BMG.Ativos;BMG.Ativos.LiquidacaoFinanceira.MLP016_MCLIQ_SCHEDULE;.pdb
SQUAD_DATA_PROJECTS;node-customers-risk rating-api;.md
BMG.Arquitetura.Solucoes;teste-harbor-app;.md
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.rpt
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.cls
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.csproj
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.vbp
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.config
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.frm
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.dca
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.frx
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.sln
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.exe
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.dll
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.dsr
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.cs
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.dsx
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.bas
BMG.Ativos;BMG.Ativos.Emprestimos.EMP001_Emprestimos;.ttx
BMG.Corporativo.Cobranca;BMG.Cobranca.Utilitarios;.json
BMG.Corporativo.Cobranca;BMG.Cobranca.Utilitarios;.cs
BMG.Corporativo.Cobranca;BMG.Cobranca.Utilitarios;.sln
BMG.Corporativo.Cobranca;BMG.Cobranca.Utilitarios;.csproj
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.csproj
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.config
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.pp
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.xdt
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.datasource
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.sln
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.rtf
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.props
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.ps1
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.md
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.rsp
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.disco
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.asax
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.txt
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.targets
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.exe
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.nupkg
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.cs
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.settings
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.p7s
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.wsdl
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.pubxml
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.transform
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.map
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.xml
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP551.CalculosEspeciais;.dll
BMG.TI.SistemaTerceiros;BMG.TI.IBPP001.APIRetorno;.dll
BMG.TI.SistemaTerceiros;BMG.TI.IBPP001.APIRetorno;.config
BMG.TI.SistemaTerceiros;BMG.TI.IBPP001.APIRetorno;.asmx
BMG.TI.SistemaTerceiros;BMG.TI.IBPP001.APIRetorno;.asax
BMG.Corporativos;BMG-CEP-API;.sample
BMG.Corporativos;BMG-CEP-API;.js
BMG.Corporativos;BMG-CEP-API;.yaml
BMG.Corporativos;BMG-CEP-API;.json
BMG.Corporativos;BMG-CEP-API;.lock
BMG.Corporativos;BMG-CEP-API;.md
BMG.Corporativos;BMG-CEP-API;.ts
BMG.Corporativos;BMG-CEP-API;.sh
BMG.Corporativos;BMG-CEP-API;.yml
BMG.Corporativo.PlataformaNegocios;BMG.PN.PNP571.WorkerValidacaoPonta;.md
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.json
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.resx
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.myapp
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.settings
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.vssscc
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.config
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.cache
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.vspscc
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.vb
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.vbproj
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.sln
BMG.Ativos;BMG.Ativos.Ressarcimento.RSP008;.sqlite
BMG.Digital;BMG.Digital.MBroker.CentralEventos.PreProcessamentoCallback;.json
BMG.Digital;BMG.Digital.MBroker.CentralEventos.PreProcessamentoCallback;.resx
BMG.Digital;BMG.Digital.MBroker.CentralEventos.PreProcessamentoCallback;.csproj
BMG.Digital;BMG.Digital.MBroker.CentralEventos.PreProcessamentoCallback;.md
BMG.Digital;BMG.Digital.MBroker.CentralEventos.PreProcessamentoCallback;.config
BMG.Digital;BMG.Digital.MBroker.CentralEventos.PreProcessamentoCallback;.sln
BMG.Digital;BMG.Digital.MBroker.CentralEventos.PreProcessamentoCallback;.cs
BMG.PlataformaPJ.WebMobile;BMG.PJ.Emp.MBroker.IntgSinqia.OptOut;.json
BMG.PlataformaPJ.WebMobile;BMG.PJ.Emp.MBroker.IntgSinqia.OptOut;.csproj
BMG.PlataformaPJ.WebMobile;BMG.PJ.Emp.MBroker.IntgSinqia.OptOut;.config
BMG.PlataformaPJ.WebMobile;BMG.PJ.Emp.MBroker.IntgSinqia.OptOut;.sln
BMG.PlataformaPJ.WebMobile;BMG.PJ.Emp.MBroker.IntgSinqia.OptOut;.cs
BMG.CoreBanking.HubDePagamentos;bmg.hp.tempo;.json
BMG.CoreBanking.HubDePagamentos;bmg.hp.tempo;.csproj
BMG.CoreBanking.HubDePagamentos;bmg.hp.tempo;.md
BMG.CoreBanking.HubDePagamentos;bmg.hp.tempo;.yml
BMG.CoreBanking.HubDePagamentos;bmg.hp.tempo;.config
BMG.CoreBanking.HubDePagamentos;bmg.hp.tempo;.sln
BMG.CoreBanking.HubDePagamentos;bmg.hp.tempo;.bat
BMG.CoreBanking.HubDePagamentos;bmg.hp.tempo;.snk
BMG.CoreBanking.HubDePagamentos;bmg.hp.tempo;.cs
BMG.CoreBanking.HubDePagamentos;bmg.hp.tempo;.props
BMG.Digital;BMG.Digital.ConsumerFramework;.json
BMG.Digital;BMG.Digital.ConsumerFramework;.csproj
BMG.Digital;BMG.Digital.ConsumerFramework;.config
BMG.Digital;BMG.Digital.ConsumerFramework;.sln
BMG.Digital;BMG.Digital.ConsumerFramework;.bat
BMG.Digital;BMG.Digital.ConsumerFramework;.cs
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.json
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.csproj
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.config
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.datasource
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.svcmap
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.sln
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.resx
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.manifest
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.js
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.disco
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.txt
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.cs
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.bak
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.svcinfo
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.settings
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.zip
BMG.Corporativo.Autoban;BMG.Corporativo.Autoban.ABP004;.wsdl
